web_id,mae,rmse,wape
qb13263712,0.8235294117647058,1.1881770515720091,2.0
qb13268394,0.0,0.0,
qb13271704,1.6470588235294117,1.909727421264462,1.75
qb13283294,0.4117647058823529,0.6416889479197478,1.0
qb13283295,1.9411764705882353,2.818009309883173,3.3
qb13283296,1.0588235294117647,1.3719886811400708,0.72
qb13283365,2.588235294117647,3.2539568672798427,0.6666666666666666
qb13283368,2.235294117647059,2.5667557916789914,0.3838383838383838
qb13283805,1.8235294117647058,2.23606797749979,0.8611111111111112
qb13291097,0.6470588235294118,1.0,
qb13292723,1.8235294117647058,2.5321462647095156,1.0
qb13292727,0.6470588235294118,1.0,1.5714285714285714
qb13292777,1.2352941176470589,1.6627404735414788,0.75
qb13292806,0.8823529411764706,1.1114378604524227,1.6666666666666667
qb13292807,2.1176470588235294,2.9104275004359956,1.3333333333333333
qb13292813,0.5294117647058824,0.7276068751089989,1.2857142857142858
qb13309614,1.3529411764705883,1.9852396506689653,1.5333333333333334
qb13309617,1.1176470588235294,1.3932610920384718,2.7142857142857144
qb13309618,0.7647058823529411,1.0,2.6
qb13310371,0.7647058823529411,1.1114378604524227,1.3
qb13310434,0.17647058823529413,0.42008402520840293,
qb13314716,0.0,0.0,
qb13319206,0.7058823529411765,1.0846522890932808,2.0
qb13321329,0.29411764705882354,0.7276068751089989,
qb13321330,1.4705882352941178,1.9852396506689653,2.0833333333333335
qb13321331,1.3529411764705883,2.1282414723677108,2.090909090909091
qb13322029,0.7647058823529411,0.8744746321952062,1.0833333333333333
qb13322096,2.5294117647058822,3.171564839225546,0.6615384615384615
qb13322114,0.23529411764705882,0.5940885257860046,
qb13322137,0.0,0.0,
qb13323230,2.0,2.890145528597235,1.1724137931034482
qb13327180,0.35294117647058826,0.5940885257860046,0.8571428571428571
qb13327184,0.23529411764705882,0.48507125007266594,
qb13327185,1.7058823529411764,2.072225288683357,0.8529411764705882
qb13327187,0.47058823529411764,0.7669649888473704,
qb13327199,3.2941176470588234,4.242640687119285,0.5384615384615384
qb13327392,0.0,0.0,
qb13362756,1.411764705882353,1.7149858514250884,0.7741935483870968
qb13362757,2.0588235294117645,2.6009048199334286,0.6862745098039216
qb13362760,1.0588235294117647,1.3719886811400708,0.8571428571428571
qb13362762,0.058823529411764705,0.24253562503633297,
qb13362763,0.9411764705882353,1.2366938848016846,0.7272727272727273
qb13370195,0.0,0.0,
qb13377476,1.0588235294117647,1.4142135623730951,0.6666666666666666
qb13377479,0.7058823529411765,0.9074852129730301,0.75
qb13377480,2.1176470588235294,2.990180006385608,1.0
qb13377655,0.8823529411764706,1.6627404735414788,
qb13377656,0.8823529411764706,1.7656860023298393,
qb13377671,0.7647058823529411,1.212678125181665,4.333333333333333
qb13377680,0.8235294117647058,1.6803361008336117,14.0
qb13377681,2.411764705882353,3.421386028050792,2.2777777777777777
qb13383463,1.7647058823529411,3.429971702850177,7.5
qb13383464,1.411764705882353,1.6803361008336117,1.2
qb13384012,1.1764705882352942,1.495090003192804,0.8695652173913043
qb13384026,1.2352941176470589,1.7320508075688772,0.65625
qb13384161,0.23529411764705882,0.5940885257860046,
qb13384180,0.11764705882352941,0.3429971702850177,
qb13384182,1.3529411764705883,2.182820625326997,0.9583333333333334
qb13384318,1.6470588235294117,2.326319992151199,4.666666666666667
qb13384428,0.7647058823529411,1.0571882797418488,1.8571428571428572
qb13384436,1.0,1.4348601079588785,1.8888888888888888
qb13384440,0.7647058823529411,0.9393364366277243,1.8571428571428572
qb13384501,1.0588235294117647,1.4142135623730951,0.9
qb13384503,0.7058823529411765,0.9701425001453319,0.9230769230769231
qb13384531,1.1176470588235294,1.3932610920384718,1.1875
qb13384568,0.7647058823529411,0.9393364366277243,1.4444444444444444
qb13384570,1.1764705882352942,1.6087993330796875,0.8695652173913043
qb13390760,1.0588235294117647,1.4142135623730951,3.6
qb13390815,0.5294117647058824,1.0571882797418488,
qb13390911,0.9411764705882353,1.1881770515720091,0.7619047619047619
qb13390939,0.7647058823529411,0.8744746321952062,0.9285714285714286
qb13390944,0.8823529411764706,1.2602520756252087,0.7142857142857143
qb13390960,1.0,1.5146344928922038,1.8888888888888888
qb13390981,0.8823529411764706,1.3932610920384718,1.0714285714285714
qb13390982,1.0,1.1114378604524227,1.0
qb13391056,2.764705882352941,3.404149716760067,1.0444444444444445
qb13391058,1.1176470588235294,1.697749375254331,0.5757575757575758
qb13391059,2.588235294117647,3.0292689857844075,0.5432098765432098
qb13391060,0.8823529411764706,1.212678125181665,1.0714285714285714
qb13391063,1.8823529411764706,2.5205041512504174,1.1428571428571428
qb13391064,0.5882352941176471,0.7669649888473704,1.1111111111111112
qb13391067,1.588235294117647,2.7759471091757453,2.7
qb13391253,1.1176470588235294,1.697749375254331,6.333333333333333
qb13391385,0.4117647058823529,0.6416889479197478,0.875
qb13395897,2.1176470588235294,4.365641250653994,1.0
qb13398428,1.3529411764705883,1.8942637868358374,1.0952380952380953
qb13415010,1.0588235294117647,1.2833778958394957,0.6206896551724138
qb13415011,0.6470588235294118,0.9393364366277243,2.75
qb13415012,0.8823529411764706,1.0571882797418488,1.3636363636363635
qb13415013,0.7058823529411765,1.0289915108550531,1.7142857142857142
qb13415014,1.2352941176470589,1.5529857391110689,1.05
qb13415015,1.1764705882352942,1.8470962903655979,2.857142857142857
qb13415016,0.8823529411764706,1.1631599960755994,1.875
qb13415017,1.0588235294117647,1.1881770515720091,1.125
qb13419915,0.0,0.0,
qb13422978,0.8823529411764706,1.8311038136792213,
qb13422980,1.4705882352941178,2.100420126042015,1.4705882352941178
